,name,surname,address,postal_code,city,province,timestamp,type,amount_kg,price_kg,sales_amount
834,Bert,Briggs,"Calle Y, nº 282",26142,San Vicente de la Sonsierra,La Rioja,2022-06-14 13:01:25,6,1.0,20.9,20.9
835,Nichole,Love,"Calle G, nº 293",13047,Herencia,Ciudad Real,2022-02-19 14:13:39,6,1.0,28.2,28.2
836,Velma,Cunningham,"Calle I, nº 378",07030,Llubí,Baleares,2022-05-28 04:32:13,6,5.0,18.4,92.0
837,Dorothy,Craft,"Calle A, nº 102",10207,Villa del Campo,Cáceres,2022-05-18 04:45:26,6,2.0,26.7,53.4
838,Dale,Huber,"Calle C, nº 135",13016,Almuradiel,Ciudad Real,2022-04-23 02:40:23,6,4.0,18.4,73.6
839,Dillon,Knox,"Calle A, nº 23",44036,Bea,Teruel,2022-04-10 18:58:07,6,1.0,34.0,34.0
840,Maggie,Calderon,"Calle P, nº 351",18105,Iznalloz,Granada,2022-02-15 02:02:07,6,0.75,27.3,20.475
841,Breanna,Campos,"Calle Z, nº 145",06013,Atalaya,Badajoz,2022-07-21 13:08:55,6,0.25,21.8,5.45
842,Burke,Perry,"Calle F, nº 376",47016,Benafarces,Valladolid,2022-03-31 20:55:16,6,0.25,18.4,4.6
843,Judith,Bird,"Calle P, nº 349",10115,Malpartida de Cáceres,Cáceres,2022-12-29 08:40:27,6,4.0,20.4,81.6
844,Amal,Stanley,"Calle U, nº 221",44010,Albentosa,Teruel,2022-08-20 23:01:49,6,0.25,29.4,7.35
845,Aimee,Hester,"Calle D, nº 42",46220,Sagunto/Sagunt,Valencia,2022-09-09 23:28:18,6,0.5,25.4,12.7
846,Shad,Hernandez,"Calle Z, nº 344",44210,Sarrión,Teruel,2022-04-26 22:57:41,6,0.5,19.4,9.7
847,Sylvia,Hubbard,"Calle J, nº 242",37034,"Arco, El",Salamanca,2022-01-17 20:59:22,6,0.5,31.2,15.6
848,Alfreda,Mcintosh,"Calle J, nº 135",40228,Villaverde de Íscar,Segovia,2022-09-21 00:44:49,6,0.25,17.3,4.325
849,Shaine,Contreras,"Calle R, nº 216",37002,Agallas,Salamanca,2022-07-22 06:05:01,6,1.25,28.5,35.625
850,Sacha,Knox,"Calle D, nº 355",14010,Benamejí,Córdoba,2022-12-09 00:47:51,6,2.0,19.9,39.8
851,Fuller,Griffin,"Calle P, nº 195",09363,Sasamón,Burgos,2022-11-17 14:38:36,6,2.0,34.3,68.6
852,Sacha,Hernandez,"Calle J, nº 264",31227,Tafalla,Navarra,2022-12-18 22:51:58,6,1.25,25.6,32.0
853,Alma,Colon,"Calle T, nº 364",16104,Hontecillas,Cuenca,2022-05-08 20:55:41,6,0.5,25.2,12.6
854,Halee,Terry,"Calle Q, nº 2",26025,Baños de Rioja,La Rioja,2022-10-10 12:11:11,6,5.0,22.4,112.0
855,Orli,Solis,"Calle E, nº 295",24004,Almanza,León,2022-03-16 06:03:38,6,0.25,34.7,8.675
856,Shellie,Mendez,"Calle B, nº 163",29030,"Borge, El",Málaga,2022-05-05 20:52:20,6,0.25,27.3,6.825
857,Carl,Farrell,"Calle N, nº 49",18068,Dílar,Granada,2022-04-26 09:29:11,6,5.0,24.6,123.0
858,Donovan,Hernandez,"Calle B, nº 64",12117,Torreblanca,Castellón,2022-05-08 07:15:34,6,0.75,34.8,26.099999999999998
859,Shelley,Sykes,"Calle K, nº 231",99999,Loiu,Not_Found,2022-11-04 15:54:30,6,5.0,33.8,169.0
860,Miranda,Cunningham,"Calle S, nº 178",04028,Bentarique,Almería,2022-07-18 11:53:02,6,2.0,27.6,55.2
861,Jennifer,Massey,"Calle C, nº 175",46041,Aras de los Olmos,Valencia,2022-02-20 18:30:24,6,0.5,19.5,9.75
862,Rhiannon,Murphy,"Calle U, nº 125",19055,Bujalaro,Guadalajara,2022-01-20 02:33:37,6,5.0,17.8,89.0
863,Anthony,Watson,"Calle X, nº 259",14026,Espiel,Córdoba,2022-10-11 06:34:37,6,4.0,15.2,60.8
864,Alexander,Hendrix,"Calle P, nº 123",20073,Usurbil,Gipuzkoa,2022-10-18 00:26:02,6,2.0,33.7,67.4
865,Cora,Kent,"Calle V, nº 88",29022,Benadalid,Málaga,2022-02-02 02:42:53,6,2.0,24.5,49.0
866,Griffin,Valencia,"Calle T, nº 71",31147,Legarda,Navarra,2022-10-27 23:44:57,6,1.5,19.1,28.650000000000002
867,Laith,Dennis,"Calle H, nº 340",10083,Garvín,Cáceres,2022-06-22 14:17:19,6,0.5,16.7,8.35
868,Guinevere,Wooten,"Calle X, nº 313",43172,Vilaverd,Tarragona,2022-12-29 06:40:12,6,4.0,28.9,115.6
869,Vivien,Wiggins,"Calle T, nº 141",25008,Albesa,Lleida,2022-11-24 22:11:59,6,0.5,26.4,13.2
870,Kelly,Wynn,"Calle U, nº 163",28073,Humanes de Madrid,Madrid,2022-10-16 21:34:15,6,4.0,22.6,90.4
871,Thor,Erickson,"Calle D, nº 11",40082,Fuente de Santa Cruz,Segovia,2022-10-25 00:36:54,6,0.5,32.7,16.35
872,Farrah,Poole,"Calle C, nº 136",37268,"Rinconada de la Sierra, La",Salamanca,2022-10-25 10:30:14,6,1.5,17.8,26.700000000000003
873,Demetrius,Adkins,"Calle T, nº 350",46081,Canals,Valencia,2022-10-24 18:26:59,6,5.0,27.9,139.5
874,Amery,Abbott,"Calle W, nº 55",14033,Guadalcázar,Córdoba,2022-03-31 11:25:35,5,3.0,21.5,64.5
875,Mannix,Lambert,"Calle T, nº 208",07053,Santa Eugènia,Baleares,2022-12-27 00:24:28,5,1.0,32.1,32.1
876,Quon,Ross,"Calle F, nº 287",39050,Pesaguero,Cantabria,2022-06-07 02:47:27,5,0.75,20.0,15.0
877,Bruce,Burgess,"Calle R, nº 334",40040,Cantalejo,Segovia,2022-11-02 22:50:56,5,4.0,35.0,140.0
878,Kieran,Lott,"Calle A, nº 288",50188,Nombrevilla,Zaragoza,2022-05-09 17:46:25,5,0.5,29.1,14.55
879,Tashya,Mayer,"Calle S, nº 353",19259,Somolinos,Guadalajara,2022-05-12 05:36:15,5,5.0,22.0,110.0
880,Sara,Hopkins,"Calle C, nº 119",09074,Cardeñajimeno,Burgos,2022-02-27 00:53:29,5,0.25,16.4,4.1
881,Cameron,Lawson,"Calle S, nº 195",03041,Benissa,Alicante,2022-06-16 09:46:25,5,2.0,21.1,42.2
882,Xena,Ball,"Calle P, nº 319",50063,"Buste, El",Zaragoza,2022-06-21 22:31:35,5,4.0,27.5,110.0
883,Zeph,Mccormick,"Calle P, nº 152",05158,Navalmoral,Ávila,2022-12-11 18:35:40,5,1.5,15.1,22.65
884,Ryder,Cruz,"Calle O, nº 236",08194,Sant Adrià de Besòs,Barcelona,2022-04-04 23:53:37,5,1.25,34.9,43.625
885,Oliver,Clemons,"Calle J, nº 94",42019,Almarza,Soria,2022-05-23 02:10:20,5,0.25,28.1,7.025
886,Brady,Cline,"Calle N, nº 51",46151,Llocnou d'En Fenollet,Valencia,2022-07-10 19:04:56,5,1.0,16.1,16.1
887,Jesse,Combs,"Calle P, nº 314",25120,Lleida,Lleida,2022-11-17 02:55:27,5,4.0,28.7,114.8
888,Mallory,Daniels,"Calle S, nº 264",34123,Paredes de Nava,Palencia,2022-09-07 16:32:58,5,0.5,23.6,11.8
889,Kirsten,Gardner,"Calle R, nº 222",43127,Riudecanyes,Tarragona,2022-09-12 19:41:54,5,0.5,15.4,7.7
890,Berk,Holden,"Calle G, nº 298",19243,Rueda de la Sierra,Guadalajara,2022-12-11 20:52:02,5,0.5,28.5,14.25
891,Yael,Watkins,"Calle Q, nº 386",50131,Jaulín,Zaragoza,2022-11-26 14:50:10,5,1.0,24.8,24.8
892,Merritt,Bean,"Calle S, nº 230",29070,Mijas,Málaga,2022-08-24 22:16:19,5,4.0,33.9,135.6
893,Aaron,Rodgers,"Calle B, nº 396",39097,Vega de Pas,Cantabria,2022-01-29 12:01:05,5,1.5,22.6,33.900000000000006
894,Imani,Tillman,"Calle D, nº 224",05238,Solosancho,Ávila,2022-06-05 10:08:42,5,3.0,15.9,47.7
895,Kelly,Hinton,"Calle S, nº 176",07007,Banyalbufar,Baleares,2022-01-25 12:23:23,5,0.75,29.4,22.049999999999997
896,Dana,Sykes,"Calle E, nº 165",17190,Serinyà,Girona,2022-07-06 04:21:31,5,0.5,34.4,17.2
897,Uta,Franco,"Calle K, nº 187",25047,Bellcaire d'Urgell,Lleida,2022-11-13 02:44:54,5,5.0,34.5,172.5
898,Denise,Rodriguez,"Calle H, nº 285",19251,Saúca,Guadalajara,2022-10-25 21:21:12,5,5.0,15.7,78.5
899,Keefe,Doyle,"Calle M, nº 271",44201,Rubielos de Mora,Teruel,2022-03-05 11:32:56,5,0.75,22.6,16.950000000000003
900,Madison,Flynn,"Calle O, nº 4",06092,Nogales,Badajoz,2022-01-17 04:01:37,5,0.75,31.6,23.700000000000003
901,Kareem,Boone,"Calle E, nº 30",02024,Casas-Ibáñez,Albacete,2022-07-02 15:30:29,5,0.75,20.7,15.524999999999999
902,Inez,Fischer,"Calle R, nº 184",40155,Palazuelos de Eresma,Segovia,2022-03-18 08:34:39,5,2.0,34.9,69.8
903,Sydnee,Huffman,"Calle K, nº 54",47081,Marzales,Valladolid,2022-11-11 07:09:40,5,1.25,28.8,36.0
904,Kieran,Downs,"Calle R, nº 110",08189,Sant Pere Sallavinera,Barcelona,2022-11-13 19:57:57,5,3.0,31.5,94.5
905,Galvin,Simpson,"Calle G, nº 140",22094,Chalamera,Huesca,2022-06-10 03:11:38,5,1.25,20.8,26.0
906,Juliet,Morgan,"Calle A, nº 399",18096,Huélago,Granada,2022-01-27 10:47:06,5,2.0,16.1,32.2
907,Nathan,Baxter,"Calle C, nº 122",12008,Algimia de Almonacid,Castellón,2022-03-24 11:08:10,5,2.0,28.2,56.4
908,Giacomo,Whitley,"Calle Y, nº 362",44236,Tronchón,Teruel,2022-08-05 05:33:56,5,4.0,17.6,70.4
909,Kennan,Pittman,"Calle B, nº 101",31108,Fustiñana,Navarra,2022-05-13 20:15:13,5,0.25,33.4,8.35
910,August,Snow,"Calle W, nº 319",37359,Villar de la Yegua,Salamanca,2022-12-09 01:58:00,5,0.25,26.5,6.625
911,Ralph,Best,"Calle N, nº 56",40146,Navas de San Antonio,Segovia,2022-08-05 23:28:39,5,5.0,20.8,104.0
912,Eric,Middleton,"Calle H, nº 348",03071,Gata de Gorgos,Alicante,2022-06-28 00:22:25,5,4.0,30.1,120.4
913,Ferris,Phillips,"Calle B, nº 373",46904,Benicull de Xúquer,Valencia,2022-11-06 23:54:27,5,2.0,34.4,68.8
914,Georgia,O'brien,"Calle O, nº 191",09243,Padilla de Arriba,Burgos,2022-01-22 21:28:47,5,4.0,21.9,87.6
915,Rajah,Delaney,"Calle F, nº 178",08043,Canyelles,Barcelona,2022-05-26 17:06:13,5,4.0,15.0,60.0
916,Dawn,Everett,"Calle V, nº 120",19218,Pinilla de Jadraque,Guadalajara,2022-04-29 15:10:42,5,3.0,23.3,69.9
917,Bertha,Valencia,"Calle W, nº 50",31154,Lezaun,Navarra,2022-08-26 14:02:10,5,1.25,24.9,31.125
918,Desirae,Douglas,"Calle J, nº 62",31124,Ibargoiti,Navarra,2022-07-16 05:45:38,5,1.25,21.5,26.875
919,September,Bryant,"Calle W, nº 132",43047,Constantí,Tarragona,2022-08-16 20:28:21,5,0.5,23.9,11.95
920,Hadley,Peterson,"Calle R, nº 391",38008,Breña Alta,Santa Cruz de Tenerife,2022-05-18 15:07:14,5,3.0,18.7,56.099999999999994
921,Riley,Mcintosh,"Calle C, nº 63",41056,"Luisiana, La",Sevilla,2022-12-09 23:34:04,5,0.75,23.2,17.4
922,Omar,Boyd,"Calle S, nº 357",42184,Torlengua,Soria,2022-12-08 15:39:51,5,1.5,17.7,26.549999999999997
923,Theodore,Clayton,"Calle C, nº 74",09105,Ciruelos de Cervera,Burgos,2022-10-21 05:21:05,5,1.5,22.3,33.45
924,Richard,Butler,"Calle U, nº 336",45166,Tembleque,Toledo,2022-09-18 20:14:42,5,1.5,28.1,42.150000000000006
925,Sade,Ware,"Calle J, nº 285",22016,Alcampell,Huesca,2022-05-10 09:08:14,5,3.0,29.6,88.80000000000001
926,Ainsley,Spence,"Calle W, nº 313",09906,Merindad de Río Ubierna,Burgos,2022-01-28 00:55:20,5,4.0,26.4,105.6
927,Dean,Faulkner,"Calle L, nº 245",19017,Algora,Guadalajara,2022-02-16 21:08:18,5,1.5,16.6,24.900000000000002
928,Brynn,James,"Calle F, nº 356",49273,Viñas,Zamora,2022-01-16 19:47:33,5,0.25,15.7,3.925
929,Zahir,Dale,"Calle O, nº 283",46259,Villargordo del Cabriel,Valencia,2022-11-09 07:11:09,5,0.25,17.9,4.475
930,Garth,Monroe,"Calle L, nº 121",50007,Aladrén,Zaragoza,2022-06-17 09:12:05,5,2.0,32.6,65.2
931,Britanney,Decker,"Calle R, nº 95",03106,Planes,Alicante,2022-05-19 15:26:43,5,0.5,21.9,10.95
932,Travis,Bell,"Calle T, nº 94",38039,Santa Úrsula,Santa Cruz de Tenerife,2022-05-29 02:16:50,5,1.25,20.0,25.0
933,Hashim,Horne,"Calle S, nº 180",01034,Leza,Álava,2022-03-17 09:04:32,5,1.5,33.2,49.800000000000004
934,Mari,Griffin,"Calle B, nº 61",23097,Villanueva del Arzobispo,Jaén,2022-05-31 08:39:46,5,1.5,17.6,26.400000000000002
935,Benedict,Spence,"Calle K, nº 232",46133,Gestalgar,Valencia,2022-07-21 08:45:53,5,1.0,25.7,25.7
936,Caleb,Alford,"Calle H, nº 16",45119,Numancia de la Sagra,Toledo,2022-07-22 18:51:56,5,0.75,27.3,20.475
937,Germaine,Woods,"Calle C, nº 397",37218,Navamorales,Salamanca,2022-05-22 20:34:02,5,0.75,23.8,17.85
938,Raymond,Terry,"Calle B, nº 72",31011,Allín/Allin,Navarra,2022-10-19 12:33:04,5,1.0,19.4,19.4
939,Tucker,Lowery,"Calle E, nº 301",05901,San Juan de Gredos,Ávila,2022-10-14 20:51:41,5,0.25,20.4,5.1
940,Unity,Blair,"Calle Q, nº 265",08269,Seva,Barcelona,2022-01-26 05:33:22,5,0.25,30.4,7.6
941,Dacey,Holt,"Calle E, nº 278",08203,Sant Cebrià de Vallalta,Barcelona,2022-12-22 18:59:54,5,2.0,32.2,64.4
942,Christian,Mckenzie,"Calle C, nº 300",31216,Sangüesa/Zangoza,Navarra,2022-02-14 09:45:05,5,5.0,20.5,102.5
943,Emmanuel,Wise,"Calle D, nº 356",26101,Muro en Cameros,La Rioja,2022-11-29 18:04:21,5,0.25,26.0,6.5
944,Cameron,Wheeler,"Calle R, nº 143",39010,Bárcena de Pie de Concha,Cantabria,2022-02-15 22:28:36,5,1.0,18.5,18.5
945,Erin,Clarke,"Calle Q, nº 183",48066,Morga,Bizkaia,2022-12-13 22:53:45,5,3.0,15.1,45.3
946,Driscoll,Tanner,"Calle W, nº 218",45071,"Guardia, La",Toledo,2022-12-24 04:56:38,5,2.0,20.4,40.8
947,Talon,Stanley,"Calle Y, nº 27",09287,Quintanaortuño,Burgos,2022-06-10 18:29:54,5,0.75,30.2,22.65
948,Nell,Yang,"Calle S, nº 225",20006,Alkiza,Gipuzkoa,2022-02-08 02:25:30,5,5.0,30.3,151.5
949,Quinn,Spencer,"Calle M, nº 52",17211,Verges,Girona,2022-01-20 07:12:39,5,0.75,31.9,23.924999999999997
950,Deirdre,Cabrera,"Calle Q, nº 74",44129,Jatiel,Teruel,2022-06-17 16:20:41,5,0.75,27.7,20.775
951,Jessamine,Calderon,"Calle N, nº 304",06100,Peñalsordo,Badajoz,2022-03-15 15:19:26,5,3.0,26.9,80.69999999999999
952,Griffith,Adkins,"Calle J, nº 77",32053,Oímbra,Ourense,2022-04-08 13:38:49,5,0.5,26.1,13.05
953,Zeph,Farmer,"Calle W, nº 19",40191,Santo Tomé del Puerto,Segovia,2022-05-22 13:18:34,5,0.5,34.3,17.15
954,Salvador,Frazier,"Calle U, nº 123",05038,Bonilla de la Sierra,Ávila,2022-12-08 03:52:38,5,5.0,33.3,166.5
955,Harlan,Hansen,"Calle K, nº 234",06131,Torre de Miguel Sesmero,Badajoz,2022-04-15 05:55:21,5,1.0,34.7,34.7
956,Audra,Watts,"Calle U, nº 189",22106,Fago,Huesca,2022-04-26 13:26:59,5,0.25,22.6,5.65
957,Wilma,Hunt,"Calle Z, nº 392",49122,Monfarracinos,Zamora,2022-01-22 16:50:01,5,3.0,34.1,102.30000000000001
958,Paul,Landry,"Calle M, nº 344",38025,"Matanza de Acentejo, La",Santa Cruz de Tenerife,2022-03-27 15:54:30,5,3.0,27.4,82.19999999999999
959,William,Cooke,"Calle I, nº 376",46160,Manuel,Valencia,2022-05-22 12:03:22,5,3.0,34.1,102.30000000000001
960,Charles,Perkins,"Calle F, nº 61",02063,Pozohondo,Albacete,2022-07-04 21:18:45,5,0.75,25.2,18.9
961,Mari,Spencer,"Calle X, nº 268",45087,Madridejos,Toledo,2022-07-15 05:53:00,5,1.25,32.2,40.25
962,Scott,Farmer,"Calle Y, nº 329",22024,Alquézar,Huesca,2022-06-16 10:00:31,5,3.0,23.1,69.30000000000001
963,Bert,Burgess,"Calle V, nº 274",09396,Tubilla del Lago,Burgos,2022-08-01 08:21:19,5,0.25,16.8,4.2
964,Scarlet,Stokes,"Calle D, nº 11",23071,Puente de Génave,Jaén,2022-12-29 05:33:24,5,1.0,26.3,26.3
965,Cherokee,Erickson,"Calle R, nº 384",22083,Castejón de Monegros,Huesca,2022-08-27 04:59:54,5,1.0,26.1,26.1
966,Davis,Castaneda,"Calle Q, nº 273",37275,Saldeana,Salamanca,2022-09-28 09:54:41,5,1.25,30.6,38.25
967,Emily,Mccoy,"Calle U, nº 320",05229,Santo Domingo de las Posadas,Ávila,2022-09-26 11:37:58,5,2.0,21.6,43.2
968,Octavius,Manning,"Calle C, nº 61",09056,Briviesca,Burgos,2022-04-12 16:08:16,5,5.0,30.9,154.5
969,Arsenio,Bullock,"Calle T, nº 28",04034,Cóbdar,Almería,2022-06-20 00:56:25,5,1.25,30.6,38.25
970,Adrienne,Shelton,"Calle M, nº 381",49165,Prado,Zamora,2022-04-03 16:13:40,5,4.0,30.8,123.2
971,Hannah,Morrow,"Calle L, nº 365",39066,Ruente,Cantabria,2022-09-08 00:41:09,5,1.0,21.5,21.5
972,Abraham,Williams,"Calle R, nº 114",22126,Ibieca,Huesca,2022-07-16 04:00:58,5,1.5,23.9,35.849999999999994
973,Bruce,Kirby,"Calle N, nº 147",99999,Bimenes,Not_Found,2022-01-20 15:57:57,5,0.5,18.1,9.05
974,Flynn,Mueller,"Calle W, nº 134",25027,Anglesola,Lleida,2022-06-10 05:17:42,5,1.5,18.3,27.450000000000003
975,Duncan,Newman,"Calle N, nº 378",46127,"Font d'En Carròs, la",Valencia,2022-09-26 05:01:59,5,4.0,29.4,117.6
976,April,Tate,"Calle C, nº 84",46184,Ontinyent,Valencia,2022-06-03 21:06:21,5,4.0,29.4,117.6
977,Myra,Madden,"Calle H, nº 361",16151,Paredes,Cuenca,2022-02-24 22:46:13,5,3.0,17.3,51.900000000000006
978,Nathaniel,Cooley,"Calle C, nº 230",38016,Garafía,Santa Cruz de Tenerife,2022-02-17 09:54:28,5,4.0,33.8,135.2
979,Dorothy,Moreno,"Calle U, nº 200",19047,Baides,Guadalajara,2022-09-24 08:47:55,5,5.0,18.8,94.0
980,Hyacinth,Hines,"Calle L, nº 19",42035,Berlanga de Duero,Soria,2022-03-02 21:26:18,5,0.75,15.5,11.625
981,Xenos,Chapman,"Calle T, nº 397",05008,Aldeaseca,Ávila,2022-03-23 23:58:16,5,1.0,24.8,24.8
982,Kessie,Battle,"Calle N, nº 121",34062,Congosto de Valdavia,Palencia,2022-08-12 10:32:49,5,0.75,16.1,12.075000000000001
983,Charity,Delaney,"Calle S, nº 31",11041,Villamartín,Cádiz,2022-12-28 03:15:41,5,5.0,31.4,157.0
984,Elvis,Flores,"Calle G, nº 282",34112,Nogal de las Huertas,Palencia,2022-11-28 05:54:31,5,5.0,30.5,152.5
985,Josiah,Hicks,"Calle N, nº 344",12061,Forcall,Castellón,2022-12-05 06:59:24,5,1.25,29.0,36.25
986,Kaitlin,Cantrell,"Calle B, nº 7",16199,Solera de Gabaldón,Cuenca,2022-10-24 06:00:33,5,0.25,26.0,6.5
987,Anastasia,Atkins,"Calle I, nº 220",50055,Borja,Zaragoza,2022-07-25 13:25:46,5,1.25,28.4,35.5
988,Drake,Waller,"Calle Q, nº 85",34140,"Puebla de Valdavia, La",Palencia,2022-06-19 08:50:03,5,1.0,20.2,20.2
989,Rana,Underwood,"Calle B, nº 154",04085,Somontín,Almería,2022-02-08 04:39:34,5,2.0,24.5,49.0
990,Baxter,Parker,"Calle T, nº 32",08219,Vilassar de Mar,Barcelona,2022-10-18 19:25:27,5,0.5,26.0,13.0
991,Stephen,Barlow,"Calle Q, nº 259",06042,Cheles,Badajoz,2022-03-15 04:30:30,5,3.0,32.8,98.39999999999999
992,Willa,Mueller,"Calle G, nº 244",14018,"Carpio, El",Córdoba,2022-04-22 00:52:59,5,1.25,15.3,19.125
993,Wyoming,Campos,"Calle G, nº 114",22162,Novales,Huesca,2022-12-27 15:39:02,5,3.0,31.0,93.0
